[2016-04-13 13:08:11,407][DEBUG][com.jzctb.mis.action.EncryptAction.validate(EncryptAction.java:28)] - 请输入要加密或解密的源字符串
[2016-04-18 09:21:25,413][DEBUG][com.jzctb.mis.db.MisDao.getSql(MisDao.java:34)] - sqlId = [session]
[2016-04-18 09:21:25,413][DEBUG][com.jzctb.mis.db.SessionDao.Search(SessionDao.java:28)] - SQL = [	select *
	  from (select sid,serial#,sql_id,username,
             case
               when status = 'active' then
                last_call_et
               else
                null
             end "seconds in wait",
             b.command_name "command",
             machine,osuser,status,module,action,resource_consumer_group,
             client_info,client_identifier
        from gv$session a
        left join v$sqlcommand b
          on a.command = b.command_type
       order by 3) t
 where username like upper(?) order by sql_id desc]
[2016-04-18 09:21:25,413][DEBUG][com.jzctb.mis.db.ConnectManager.getConnection(ConnectManager.java:55)] - dbname = [test1]
[2016-04-18 09:21:25,413][DEBUG][com.jzctb.mis.encrypt.DESUtil.decryptStr(DESUtil.java:121)] - hex = [B2BA1280C6AB7E7F150736C6D048CD46]
[2016-04-18 09:21:25,413][DEBUG][com.jzctb.mis.db.ConnectManager.getConnection(ConnectManager.java:73)] - dburl=[jdbc:oracle:thin:@188.177.155.26:1521/test1] username=[system] passwd=[********]
[2016-04-18 09:21:26,014][INFO ][com.jzctb.mis.filter.LoginFilter.doFilter(LoginFilter.java:45)] - servletRequest.getRequestURI() = [/mis/admin/SessionSearch.do]
[2016-04-18 09:21:26,014][INFO ][com.jzctb.mis.filter.LoginFilter.doFilter(LoginFilter.java:48)] - servletRequest.getContextPath() = [/mis]
[2016-04-18 09:21:26,016][DEBUG][com.jzctb.mis.action.MisAction.getRequestParams(MisAction.java:120)] - params: pageNum=[]
[2016-04-18 09:21:26,016][DEBUG][com.jzctb.mis.action.MisAction.getRequestParams(MisAction.java:120)] - params: orderField=[sid]
[2016-04-18 09:21:26,016][DEBUG][com.jzctb.mis.action.MisAction.getRequestParams(MisAction.java:120)] - params: orderDirection=[asc]
[2016-04-18 09:21:26,016][DEBUG][com.jzctb.mis.action.MisAction.getRequestParams(MisAction.java:120)] - params: pageSize=[20]
[2016-04-18 09:21:26,016][DEBUG][com.jzctb.mis.action.MisAction.getRequestParams(MisAction.java:120)] - params: dbName=[test1]
[2016-04-18 09:21:26,016][DEBUG][com.jzctb.mis.action.MisAction.getRequestParams(MisAction.java:120)] - params: username=[misdb]
[2016-04-18 09:21:26,016][DEBUG][com.jzctb.mis.db.MisDao.getSql(MisDao.java:34)] - sqlId = [session]
[2016-04-18 09:21:26,016][DEBUG][com.jzctb.mis.db.SessionDao.Search(SessionDao.java:28)] - SQL = [	select *
	  from (select sid,serial#,sql_id,username,
             case
               when status = 'active' then
                last_call_et
               else
                null
             end "seconds in wait",
             b.command_name "command",
             machine,osuser,status,module,action,resource_consumer_group,
             client_info,client_identifier
        from gv$session a
        left join v$sqlcommand b
          on a.command = b.command_type
       order by 3) t
 where username like upper(?) order by sid asc]
[2016-04-18 09:21:26,016][DEBUG][com.jzctb.mis.db.ConnectManager.getConnection(ConnectManager.java:55)] - dbname = [test1]
[2016-04-18 09:21:26,016][DEBUG][com.jzctb.mis.encrypt.DESUtil.decryptStr(DESUtil.java:121)] - hex = [B2BA1280C6AB7E7F150736C6D048CD46]
[2016-04-18 09:21:26,016][DEBUG][com.jzctb.mis.db.ConnectManager.getConnection(ConnectManager.java:73)] - dburl=[jdbc:oracle:thin:@188.177.155.26:1521/test1] username=[system] passwd=[********]
[2016-04-18 09:21:26,646][INFO ][com.jzctb.mis.filter.LoginFilter.doFilter(LoginFilter.java:45)] - servletRequest.getRequestURI() = [/mis/admin/SessionSearch.do]
[2016-04-18 09:21:26,646][INFO ][com.jzctb.mis.filter.LoginFilter.doFilter(LoginFilter.java:48)] - servletRequest.getContextPath() = [/mis]
[2016-04-18 09:21:26,646][DEBUG][com.jzctb.mis.action.MisAction.getRequestParams(MisAction.java:120)] - params: pageNum=[]
[2016-04-18 09:21:26,646][DEBUG][com.jzctb.mis.action.MisAction.getRequestParams(MisAction.java:120)] - params: orderField=[sid]
[2016-04-18 09:21:26,646][DEBUG][com.jzctb.mis.action.MisAction.getRequestParams(MisAction.java:120)] - params: orderDirection=[desc]
[2016-04-18 09:21:26,646][DEBUG][com.jzctb.mis.action.MisAction.getRequestParams(MisAction.java:120)] - params: pageSize=[20]
[2016-04-18 09:21:26,646][DEBUG][com.jzctb.mis.action.MisAction.getRequestParams(MisAction.java:120)] - params: dbName=[test1]
[2016-04-18 09:21:26,646][DEBUG][com.jzctb.mis.action.MisAction.getRequestParams(MisAction.java:120)] - params: username=[misdb]
[2016-04-18 09:21:26,646][DEBUG][com.jzctb.mis.db.MisDao.getSql(MisDao.java:34)] - sqlId = [session]
[2016-04-18 09:21:26,646][DEBUG][com.jzctb.mis.db.SessionDao.Search(SessionDao.java:28)] - SQL = [	select *
	  from (select sid,serial#,sql_id,username,
             case
               when status = 'active' then
                last_call_et
               else
                null
             end "seconds in wait",
             b.command_name "command",
             machine,osuser,status,module,action,resource_consumer_group,
             client_info,client_identifier
        from gv$session a
        left join v$sqlcommand b
          on a.command = b.command_type
       order by 3) t
 where username like upper(?) order by sid desc]
[2016-04-18 09:21:26,646][DEBUG][com.jzctb.mis.db.ConnectManager.getConnection(ConnectManager.java:55)] - dbname = [test1]
[2016-04-18 09:21:26,646][DEBUG][com.jzctb.mis.encrypt.DESUtil.decryptStr(DESUtil.java:121)] - hex = [B2BA1280C6AB7E7F150736C6D048CD46]
[2016-04-18 09:21:26,646][DEBUG][com.jzctb.mis.db.ConnectManager.getConnection(ConnectManager.java:73)] - dburl=[jdbc:oracle:thin:@188.177.155.26:1521/test1] username=[system] passwd=[********]
[2016-04-18 09:21:30,116][INFO ][com.jzctb.mis.filter.LoginFilter.doFilter(LoginFilter.java:45)] - servletRequest.getRequestURI() = [/mis/admin/SessionSearch.do]
[2016-04-18 09:21:30,116][INFO ][com.jzctb.mis.filter.LoginFilter.doFilter(LoginFilter.java:48)] - servletRequest.getContextPath() = [/mis]
[2016-04-18 09:21:30,130][DEBUG][com.jzctb.mis.action.MisAction.getRequestParams(MisAction.java:120)] - params: pageSize=[20]
[2016-04-18 09:21:30,130][DEBUG][com.jzctb.mis.action.MisAction.getRequestParams(MisAction.java:120)] - params: orderField=[sid]
[2016-04-18 09:21:30,130][DEBUG][com.jzctb.mis.action.MisAction.getRequestParams(MisAction.java:120)] - params: orderDirection=[desc]
[2016-04-18 09:21:30,130][DEBUG][com.jzctb.mis.action.MisAction.getRequestParams(MisAction.java:120)] - params: dbName=[test1]
[2016-04-18 09:21:30,130][DEBUG][com.jzctb.mis.action.MisAction.getRequestParams(MisAction.java:120)] - params: username=[]
[2016-04-18 09:21:30,130][DEBUG][com.jzctb.mis.db.MisDao.getSql(MisDao.java:34)] - sqlId = [session]
[2016-04-18 09:21:30,130][DEBUG][com.jzctb.mis.db.SessionDao.Search(SessionDao.java:28)] - SQL = [	select *
	  from (select sid,serial#,sql_id,username,
             case
               when status = 'active' then
                last_call_et
               else
                null
             end "seconds in wait",
             b.command_name "command",
             machine,osuser,status,module,action,resource_consumer_group,
             client_info,client_identifier
        from gv$session a
        left join v$sqlcommand b
          on a.command = b.command_type
       order by 3) t
 where username like upper(?) order by sid desc]
[2016-04-18 09:21:30,130][DEBUG][com.jzctb.mis.db.ConnectManager.getConnection(ConnectManager.java:55)] - dbname = [test1]
[2016-04-18 09:21:30,130][DEBUG][com.jzctb.mis.encrypt.DESUtil.decryptStr(DESUtil.java:121)] - hex = [B2BA1280C6AB7E7F150736C6D048CD46]
[2016-04-18 09:21:30,130][DEBUG][com.jzctb.mis.db.ConnectManager.getConnection(ConnectManager.java:73)] - dburl=[jdbc:oracle:thin:@188.177.155.26:1521/test1] username=[system] passwd=[********]
[2016-04-18 09:21:34,709][INFO ][com.jzctb.mis.filter.LoginFilter.doFilter(LoginFilter.java:45)] - servletRequest.getRequestURI() = [/mis/admin/SessionSearch.do]
[2016-04-18 09:21:34,709][INFO ][com.jzctb.mis.filter.LoginFilter.doFilter(LoginFilter.java:48)] - servletRequest.getContextPath() = [/mis]
[2016-04-18 09:21:34,717][DEBUG][com.jzctb.mis.action.MisAction.getRequestParams(MisAction.java:120)] - params: pageNum=[]
[2016-04-18 09:21:34,717][DEBUG][com.jzctb.mis.action.MisAction.getRequestParams(MisAction.java:120)] - params: orderField=[sql_id]
[2016-04-18 09:21:34,717][DEBUG][com.jzctb.mis.action.MisAction.getRequestParams(MisAction.java:120)] - params: orderDirection=[asc]
[2016-04-18 09:21:34,717][DEBUG][com.jzctb.mis.action.MisAction.getRequestParams(MisAction.java:120)] - params: pageSize=[20]
[2016-04-18 09:21:34,717][DEBUG][com.jzctb.mis.action.MisAction.getRequestParams(MisAction.java:120)] - params: dbName=[test1]
[2016-04-18 09:21:34,717][DEBUG][com.jzctb.mis.action.MisAction.getRequestParams(MisAction.java:120)] - params: username=[]
[2016-04-18 09:21:34,717][DEBUG][com.jzctb.mis.db.MisDao.getSql(MisDao.java:34)] - sqlId = [session]
[2016-04-18 09:21:34,717][DEBUG][com.jzctb.mis.db.SessionDao.Search(SessionDao.java:28)] - SQL = [	select *
	  from (select sid,serial#,sql_id,username,
             case
               when status = 'active' then
                last_call_et
               else
                null
             end "seconds in wait",
             b.command_name "command",
             machine,osuser,status,module,action,resource_consumer_group,
             client_info,client_identifier
        from gv$session a
        left join v$sqlcommand b
          on a.command = b.command_type
       order by 3) t
 where username like upper(?) order by sql_id asc]
[2016-04-18 09:21:34,717][DEBUG][com.jzctb.mis.db.ConnectManager.getConnection(ConnectManager.java:55)] - dbname = [test1]
[2016-04-18 09:21:34,717][DEBUG][com.jzctb.mis.encrypt.DESUtil.decryptStr(DESUtil.java:121)] - hex = [B2BA1280C6AB7E7F150736C6D048CD46]
[2016-04-18 09:21:34,717][DEBUG][com.jzctb.mis.db.ConnectManager.getConnection(ConnectManager.java:73)] - dburl=[jdbc:oracle:thin:@188.177.155.26:1521/test1] username=[system] passwd=[********]
[2016-04-18 09:21:37,177][INFO ][com.jzctb.mis.filter.LoginFilter.doFilter(LoginFilter.java:45)] - servletRequest.getRequestURI() = [/mis/admin/SessionSearch.do]
[2016-04-18 09:21:37,177][INFO ][com.jzctb.mis.filter.LoginFilter.doFilter(LoginFilter.java:48)] - servletRequest.getContextPath() = [/mis]
[2016-04-18 09:21:37,189][DEBUG][com.jzctb.mis.action.MisAction.getRequestParams(MisAction.java:120)] - params: pageNum=[]
[2016-04-18 09:21:37,189][DEBUG][com.jzctb.mis.action.MisAction.getRequestParams(MisAction.java:120)] - params: orderField=[sql_id]
[2016-04-18 09:21:37,189][DEBUG][com.jzctb.mis.action.MisAction.getRequestParams(MisAction.java:120)] - params: orderDirection=[desc]
[2016-04-18 09:21:37,189][DEBUG][com.jzctb.mis.action.MisAction.getRequestParams(MisAction.java:120)] - params: pageSize=[20]
[2016-04-18 09:21:37,189][DEBUG][com.jzctb.mis.action.MisAction.getRequestParams(MisAction.java:120)] - params: dbName=[test1]
[2016-04-18 09:21:37,189][DEBUG][com.jzctb.mis.action.MisAction.getRequestParams(MisAction.java:120)] - params: username=[]
[2016-04-18 09:21:37,189][DEBUG][com.jzctb.mis.db.MisDao.getSql(MisDao.java:34)] - sqlId = [session]
[2016-04-18 09:21:37,189][DEBUG][com.jzctb.mis.db.SessionDao.Search(SessionDao.java:28)] - SQL = [	select *
	  from (select sid,serial#,sql_id,username,
             case
               when status = 'active' then
                last_call_et
               else
                null
             end "seconds in wait",
             b.command_name "command",
             machine,osuser,status,module,action,resource_consumer_group,
             client_info,client_identifier
        from gv$session a
        left join v$sqlcommand b
          on a.command = b.command_type
       order by 3) t
 where username like upper(?) order by sql_id desc]
[2016-04-18 09:21:37,189][DEBUG][com.jzctb.mis.db.ConnectManager.getConnection(ConnectManager.java:55)] - dbname = [test1]
[2016-04-18 09:21:37,189][DEBUG][com.jzctb.mis.encrypt.DESUtil.decryptStr(DESUtil.java:121)] - hex = [B2BA1280C6AB7E7F150736C6D048CD46]
[2016-04-18 09:21:37,189][DEBUG][com.jzctb.mis.db.ConnectManager.getConnection(ConnectManager.java:73)] - dburl=[jdbc:oracle:thin:@188.177.155.26:1521/test1] username=[system] passwd=[********]
[2016-04-18 09:21:39,341][INFO ][com.jzctb.mis.filter.LoginFilter.doFilter(LoginFilter.java:45)] - servletRequest.getRequestURI() = [/mis/admin/SessionSearch.do]
[2016-04-18 09:21:39,341][INFO ][com.jzctb.mis.filter.LoginFilter.doFilter(LoginFilter.java:48)] - servletRequest.getContextPath() = [/mis]
[2016-04-18 09:21:39,366][DEBUG][com.jzctb.mis.action.MisAction.getRequestParams(MisAction.java:120)] - params: pageNum=[]
[2016-04-18 09:21:39,366][DEBUG][com.jzctb.mis.action.MisAction.getRequestParams(MisAction.java:120)] - params: orderField=[sql_id]
[2016-04-18 09:21:39,366][DEBUG][com.jzctb.mis.action.MisAction.getRequestParams(MisAction.java:120)] - params: orderDirection=[asc]
[2016-04-18 09:21:39,366][DEBUG][com.jzctb.mis.action.MisAction.getRequestParams(MisAction.java:120)] - params: pageSize=[20]
[2016-04-18 09:21:39,366][DEBUG][com.jzctb.mis.action.MisAction.getRequestParams(MisAction.java:120)] - params: dbName=[test1]
[2016-04-18 09:21:39,366][DEBUG][com.jzctb.mis.action.MisAction.getRequestParams(MisAction.java:120)] - params: username=[]
[2016-04-18 09:21:39,366][DEBUG][com.jzctb.mis.db.MisDao.getSql(MisDao.java:34)] - sqlId = [session]
[2016-04-18 09:21:39,366][DEBUG][com.jzctb.mis.db.SessionDao.Search(SessionDao.java:28)] - SQL = [	select *
	  from (select sid,serial#,sql_id,username,
             case
               when status = 'active' then
                last_call_et
               else
                null
             end "seconds in wait",
             b.command_name "command",
             machine,osuser,status,module,action,resource_consumer_group,
             client_info,client_identifier
        from gv$session a
        left join v$sqlcommand b
          on a.command = b.command_type
       order by 3) t
 where username like upper(?) order by sql_id asc]
[2016-04-18 09:21:39,366][DEBUG][com.jzctb.mis.db.ConnectManager.getConnection(ConnectManager.java:55)] - dbname = [test1]
[2016-04-18 09:21:39,382][DEBUG][com.jzctb.mis.encrypt.DESUtil.decryptStr(DESUtil.java:121)] - hex = [B2BA1280C6AB7E7F150736C6D048CD46]
[2016-04-18 09:21:39,382][DEBUG][com.jzctb.mis.db.ConnectManager.getConnection(ConnectManager.java:73)] - dburl=[jdbc:oracle:thin:@188.177.155.26:1521/test1] username=[system] passwd=[********]
[2016-04-18 09:24:02,055][INFO ][com.jzctb.mis.filter.LoginFilter.doFilter(LoginFilter.java:45)] - servletRequest.getRequestURI() = [/mis/admin/SessionSearch.do]
[2016-04-18 09:24:02,069][INFO ][com.jzctb.mis.filter.LoginFilter.doFilter(LoginFilter.java:48)] - servletRequest.getContextPath() = [/mis]
[2016-04-18 09:24:02,086][DEBUG][com.jzctb.mis.action.MisAction.getRequestParams(MisAction.java:120)] - params: pageNum=[]
[2016-04-18 09:24:02,086][DEBUG][com.jzctb.mis.action.MisAction.getRequestParams(MisAction.java:120)] - params: orderField=[sid]
[2016-04-18 09:24:02,086][DEBUG][com.jzctb.mis.action.MisAction.getRequestParams(MisAction.java:120)] - params: orderDirection=[desc]
[2016-04-18 09:24:02,086][DEBUG][com.jzctb.mis.action.MisAction.getRequestParams(MisAction.java:120)] - params: pageSize=[20]
[2016-04-18 09:24:02,086][DEBUG][com.jzctb.mis.action.MisAction.getRequestParams(MisAction.java:120)] - params: dbName=[test1]
[2016-04-18 09:24:02,086][DEBUG][com.jzctb.mis.action.MisAction.getRequestParams(MisAction.java:120)] - params: username=[]
[2016-04-18 09:24:02,086][DEBUG][com.jzctb.mis.db.MisDao.getSql(MisDao.java:34)] - sqlId = [session]
[2016-04-18 09:24:02,086][DEBUG][com.jzctb.mis.db.SessionDao.Search(SessionDao.java:28)] - SQL = [	select *
	  from (select sid,serial#,sql_id,username,
             case
               when status = 'active' then
                last_call_et
               else
                null
             end "seconds in wait",
             b.command_name "command",
             machine,osuser,status,module,action,resource_consumer_group,
             client_info,client_identifier
        from gv$session a
        left join v$sqlcommand b
          on a.command = b.command_type
       order by 3) t
 where username like upper(?) order by sid desc]
[2016-04-18 09:24:02,086][DEBUG][com.jzctb.mis.db.ConnectManager.getConnection(ConnectManager.java:55)] - dbname = [test1]
[2016-04-18 09:24:02,101][DEBUG][com.jzctb.mis.encrypt.DESUtil.decryptStr(DESUtil.java:121)] - hex = [B2BA1280C6AB7E7F150736C6D048CD46]
[2016-04-18 09:24:02,101][DEBUG][com.jzctb.mis.db.ConnectManager.getConnection(ConnectManager.java:73)] - dburl=[jdbc:oracle:thin:@188.177.155.26:1521/test1] username=[system] passwd=[********]
[2016-04-18 09:24:04,284][INFO ][com.jzctb.mis.filter.LoginFilter.doFilter(LoginFilter.java:45)] - servletRequest.getRequestURI() = [/mis/admin/SessionSearch.do]
[2016-04-18 09:24:04,284][INFO ][com.jzctb.mis.filter.LoginFilter.doFilter(LoginFilter.java:48)] - servletRequest.getContextPath() = [/mis]
